Index,init_distance,duration,안전센터/소방서이름
0,0.1455,0.445,대전-부사-119 안전센터
1,1.9217,2.6516666666666664,대전-원동-119 안전센터
2,2.2784,2.7016666666666667,동부소방서
3,2.3541,2.915,대전-삼성-119 안전센터
4,2.6394,3.0300000000000002,대전-문화-119 안전센터
5,3.1081,3.6933333333333334,대전-가양-119 안전센터
6,2.8969,4.25,대전-용운-119 안전센터
7,4.1288,4.88,대전-태평-119 안전센터
8,4.9872,5.7283333333333335,대전-산성-119 안전센터
9,6.158,6.176666666666667,대전-산내-119 안전센터
10,5.3357,6.203333333333333,대전-송촌-119 안전센터
11,5.7684,6.614999999999999,대전-법동-119 안전센터
12,6.0662,6.64,서부소방서
13,5.8077,6.6433333333333335,대덕소방서
14,5.2471000000000005,6.691666666666666,대전-탄방-119 안전센터
15,6.0723,6.72,대전-복수-119 안전센터
16,6.1594,7.266666666666667,대전-대화-119 안전센터
17,8.3559,8.581666666666667,대전-가수원-119 안전센터
18,7.1858,8.905,대전-갈마-119 안전센터
19,7.1869,8.908333333333333,둔산소방서
20,7.0045,9.076666666666666,대전-둔산-119 안전센터
21,8.1793,9.623333333333333,대전-월평-119 안전센터
22,10.156799999999999,11.678333333333335,유성소방서
23,10.1639,11.686666666666667,대전-도룡-119 안전센터
24,11.6422,12.09,대전-원내-119 안전센터
25,9.7341,12.178333333333335,대전-전민-119 안전센터
26,10.5876,12.74,대전-궁동-119 안전센터
27,11.646799999999999,13.208333333333334,대전-구암-119 안전센터
28,13.7516,14.208333333333334,대전-덕암-119 안전센터
29,12.934899999999999,15.065,대전-노은-119 안전센터
