,0,1,2,3,4,5,6,7,8
0,0.0,5.48,12.49,3.0,10.67,6.2,5.41,7.74,34.34
1,5.49,0.0,9.22,6.7,14.71,3.06,4.55,6.23,38.38
2,12.59,9.3,0.0,14.69,13.41,11.78,13.84,14.95,39.42
3,2.87,6.61,14.67,0.0,13.37,6.12,3.85,5.54,37.8
4,10.66,14.68,13.29,13.49,0.0,15.99,15.2,18.23,24.64
5,6.23,2.53,11.23,6.14,16.79,0.0,3.68,4.23,40.45
6,5.0,4.68,14.32,3.11,15.5,3.09,0.0,3.26,40.61
7,7.69,6.2,14.9,5.5,18.19,3.67,3.22,0.0,43.63
8,33.71,37.73,38.3,36.82,25.0,39.04,40.56,42.63,0.0
