Index,init_distance,안전센터/소방서이름
0,0.6349979580064123,대전-가양-119 안전센터
1,1.2786695680426623,동부소방서
2,1.5482022059196707,대전-송촌-119 안전센터
3,2.487373199118428,대전-용운-119 안전센터
4,2.4930139113136986,대전-삼성-119 안전센터
5,2.8582830401791623,대전-부사-119 안전센터
6,2.9480134020483466,대전-법동-119 안전센터
7,2.9641115300608125,대덕소방서
8,3.72857723192136,대전-대화-119 안전센터
9,4.011799106082077,대전-원동-119 안전센터
10,4.637578895546673,대전-탄방-119 안전센터
11,4.679867861949154,대전-문화-119 안전센터
12,5.487132778820314,대전-태평-119 안전센터
13,5.496123422266833,대전-둔산-119 안전센터
14,6.583009981368102,대전-전민-119 안전센터
15,6.618044732196,대전-산성-119 안전센터
16,6.7885175053354425,대전-갈마-119 안전센터
17,6.7895548864145425,둔산소방서
18,6.868907219079474,유성소방서
19,6.869913873837796,대전-도룡-119 안전센터
20,7.248503844227582,대전-월평-119 안전센터
21,7.805885995359773,대전-산내-119 안전센터
22,8.044188109968475,서부소방서
23,8.072018554577209,대전-복수-119 안전센터
24,8.923476944061363,대전-궁동-119 안전센터
25,9.591913160946397,대전-가수원-119 안전센터
26,10.071770488853245,대전-덕암-119 안전센터
27,10.535377493505418,대전-구암-119 안전센터
28,11.409825327375536,대전-문평-119 안전센터
29,11.774882963823321,대전-노은-119 안전센터
