Index,init_distance,duration,안전센터/소방서이름
0,1.1087,1.3833333333333333,대전-산성-119 안전센터
1,1.2005,1.5183333333333333,대전-태평-119 안전센터
2,2.3331999999999997,2.6083333333333334,대전-문화-119 안전센터
3,2.0772,2.71,서부소방서
4,2.0834,2.79,대전-복수-119 안전센터
5,4.367,4.651666666666667,대전-가수원-119 안전센터
6,4.1658,4.718333333333334,대전-원동-119 안전센터
7,4.4756,4.996666666666667,대전-부사-119 안전센터
8,4.3735,5.546666666666667,대전-삼성-119 안전센터
9,4.9541,5.915,대전-탄방-119 안전센터
10,4.9342,5.931666666666667,둔산소방서
11,4.9353,5.9350000000000005,대전-갈마-119 안전센터
12,5.9603,6.535,동부소방서
13,6.789899999999999,7.526666666666667,대전-가양-119 안전센터
14,5.728,7.763333333333334,대전-둔산-119 안전센터
15,6.3842,7.841666666666667,대전-월평-119 안전센터
16,7.6532,8.16,대전-원내-119 안전센터
17,7.8013,8.825,대전-용운-119 안전센터
18,7.4205,9.463333333333333,대전-대화-119 안전센터
19,9.5006,9.581666666666667,대전-산내-119 안전센터
20,9.1524,10.116666666666667,대전-송촌-119 안전센터
21,9.4502,10.448333333333332,대전-법동-119 안전센터
22,9.489600000000001,10.476666666666667,대덕소방서
23,9.6945,11.03,대전-구암-119 안전센터
24,8.8412,11.431666666666667,대전-궁동-119 안전센터
25,9.867,11.656666666666666,유성소방서
26,9.8741,11.665,대전-도룡-119 안전센터
27,10.982700000000001,12.886666666666667,대전-노은-119 안전센터
28,13.8919,13.854999999999999,계룡소방서-계룡-119 안전센터
29,10.9429,13.866666666666667,대전-전민-119 안전센터
