Index,init_distance,duration,안전센터/소방서이름
0,1.4224,1.97,대전-산성-119 안전센터
1,1.8205,2.643333333333333,서부소방서
2,2.1983,2.6599999999999997,대전-태평-119 안전센터
3,1.8267,2.7233333333333336,대전-복수-119 안전센터
4,3.0076,3.6683333333333334,대전-문화-119 안전센터
5,4.1102,4.585,대전-가수원-119 안전센터
6,4.4698,5.491666666666666,대전-원동-119 안전센터
7,5.4734,6.138333333333334,대전-부사-119 안전센터
8,5.548,6.55,둔산소방서
9,5.5491,6.553333333333333,대전-갈마-119 안전센터
10,5.3713,6.6883333333333335,대전-삼성-119 안전센터
11,6.0259,6.983333333333333,대전-탄방-119 안전센터
12,6.9581,7.676666666666667,동부소방서
13,7.3965,8.093333333333334,대전-원내-119 안전센터
14,6.9979,8.46,대전-월평-119 안전센터
15,7.7877,8.668333333333333,대전-가양-119 안전센터
16,6.7998,8.831666666666667,대전-둔산-119 안전센터
17,8.1053,9.598333333333333,대전-용운-119 안전센터
18,9.8046,10.354999999999999,대전-산내-119 안전센터
19,8.492299999999998,10.531666666666666,대전-대화-119 안전센터
20,10.1502,11.258333333333333,대전-송촌-119 안전센터
21,10.448,11.59,대전-법동-119 안전센터
22,10.4874,11.618333333333334,대덕소방서
23,10.366700000000002,11.641666666666667,대전-구암-119 안전센터
24,9.455,12.05,대전-궁동-119 안전센터
25,10.501,12.278333333333334,유성소방서
26,10.5081,12.286666666666667,대전-도룡-119 안전센터
27,11.5965,13.504999999999999,대전-노은-119 안전센터
28,13.635200000000001,13.788333333333332,계룡소방서-계룡-119 안전센터
29,12.014700000000001,14.935,대전-전민-119 안전센터
