Index,init_distance,안전센터/소방서이름
0,1.1091254010350553,대전-탄방-119 안전센터
1,1.3637665661052103,대전-태평-119 안전센터
2,1.8258912298824657,대전-둔산-119 안전센터
3,2.2589420667762696,대전-갈마-119 안전센터
4,2.2598338516157876,둔산소방서
5,2.5967278825188136,대전-문화-119 안전센터
6,2.6552223494416007,대전-삼성-119 안전센터
7,3.27193226844796,대전-산성-119 안전센터
8,3.428736042443337,대전-월평-119 안전센터
9,3.5329977103932775,서부소방서
10,3.577133940935875,대전-복수-119 안전센터
11,3.702398029535696,대전-대화-119 안전센터
12,3.7923682871115547,대전-부사-119 안전센터
13,3.9756778754254833,대전-원동-119 안전센터
14,4.068391806592537,동부소방서
15,4.459849215535967,대전-가양-119 안전센터
16,4.733679049733824,대전-가수원-119 안전센터
17,4.803465877630999,대전-도룡-119 안전센터
18,4.809127629334005,유성소방서
19,4.912713777312017,대전-궁동-119 안전센터
20,5.109141784777258,대전-법동-119 안전센터
21,5.115557522842884,대덕소방서
22,5.314373903358409,대전-송촌-119 안전센터
23,5.814938294321306,대전-구암-119 안전센터
24,6.245390247034292,대전-용운-119 안전센터
25,7.02172845245289,대전-전민-119 안전센터
26,7.5851322932431815,대전-노은-119 안전센터
27,8.291826388138578,대전-원내-119 안전센터
28,9.10099899326554,대전-산내-119 안전센터
29,11.738010609718941,대전-덕암-119 안전센터
