Index,init_distance,안전센터/소방서이름
0,4.982770589929064,대전-문평-119 안전센터
1,6.714804749495014,대전-전민-119 안전센터
2,6.77176241134471,보람119안전센터
3,6.821565177917831,대전-덕암-119 안전센터
4,7.209070909373899,유성소방서
5,7.213934542154114,대전-도룡-119 안전센터
6,8.378895747398555,대전-노은-119 안전센터
7,8.420530275800145,대전-궁동-119 안전센터
8,8.95678784957332,대전-월평-119 안전센터
9,9.306421833358394,세종소방서-한솔-119 안전센터
10,9.73356659679749,대전-대화-119 안전센터
11,10.029777581917624,세종소방서-어진-119 안전센터
12,10.086619941761903,조치원소방서-부강-119 안전센터
13,10.172756665203929,대전-둔산-119 안전센터
14,10.225047285242063,대전-구암-119 안전센터
15,10.266761214756837,대덕소방서
16,10.282267127497303,대전-법동-119 안전센터
17,10.349924268069751,둔산소방서
18,10.350137327576858,대전-갈마-119 안전센터
19,11.067314368059309,대전-탄방-119 안전센터
20,11.801527391613117,대전-송촌-119 안전센터
21,12.012002764000245,공주소방서-동학사-119 안전센터
22,12.221542604717252,아름119안전센터
23,12.368885779110991,서부소방서_충북-남이-119 안전센터
24,12.768610391816685,대전-삼성-119 안전센터
25,13.053090473932697,대전-가양-119 안전센터
26,13.334946543509071,대전-태평-119 안전센터
27,13.434539722820798,동부소방서
28,14.440453949219743,대전-문화-119 안전센터
29,14.489221985516922,대전-가수원-119 안전센터
