,0,1,2,3,4,5,6
0,0.0,3.0,10.67,5.48,5.41,7.74,34.34
1,2.87,0.0,13.37,6.61,3.85,5.54,37.8
2,10.66,13.49,0.0,14.68,15.2,18.23,24.64
3,5.49,6.7,14.71,0.0,4.55,6.23,38.38
4,5.0,3.11,15.5,4.68,0.0,3.26,40.61
5,7.69,5.5,18.19,6.2,3.22,0.0,43.63
6,33.71,36.82,25.0,37.73,40.56,42.63,0.0
