Index,init_distance,안전센터/소방서이름
0,0.6725132478043658,대전-송촌-119 안전센터
1,1.6999276749735592,대전-법동-119 안전센터
2,1.7112424595802624,대덕소방서
3,2.3388190295573987,대전-가양-119 안전센터
4,3.0655674120472316,동부소방서
5,3.2517779667526336,대전-대화-119 안전센터
6,3.8117566655066,대전-삼성-119 안전센터
7,4.275292522417976,대전-용운-119 안전센터
8,4.718005693431892,대전-부사-119 안전센터
9,5.082123420911381,대전-전민-119 안전센터
10,5.202349096490357,대전-탄방-119 안전센터
11,5.769984679118417,대전-둔산-119 안전센터
12,5.881853183686742,대전-원동-119 안전센터
13,6.221343194865426,유성소방서
14,6.224727771127608,대전-도룡-119 안전센터
15,6.281257932117239,대전-문화-119 안전센터
16,6.7289428010424155,대전-태평-119 안전센터
17,7.160083518171636,대전-갈마-119 안전센터
18,7.161064257171942,둔산소방서
19,7.240679051565462,대전-월평-119 안전센터
20,8.147285374731828,대전-덕암-119 안전센터
21,8.154492150548057,대전-산성-119 안전센터
22,8.831027905050014,대전-궁동-119 안전센터
23,9.30599544276218,서부소방서
24,9.341096717257601,대전-복수-119 안전센터
25,9.580246761828626,대전-문평-119 안전센터
26,9.728572335726835,대전-산내-119 안전센터
27,10.690092674854247,대전-가수원-119 안전센터
28,10.765233222307806,대전-구암-119 안전센터
29,11.615727603290145,대전-노은-119 안전센터
