,0,1,2,3,4,5,6
0,0.0,3.11,2.08,3.54,3.09,3.26,40.61
1,3.85,0.0,4.13,2.61,6.12,5.54,37.8
2,2.08,4.13,0.0,2.3,3.57,1.83,41.85
3,3.74,2.61,2.29,0.0,5.55,3.78,40.24
4,3.68,6.14,4.16,6.15,0.0,4.23,40.45
5,3.22,5.5,1.79,3.79,3.67,0.0,43.63
6,40.56,36.82,40.84,39.25,39.04,42.63,0.0
