Index,init_distance,duration,안전센터/소방서이름
0,0.5912000000000001,1.4516666666666667,대전-노은-119 안전센터
1,2.9998,4.515,대전-궁동-119 안전센터
2,3.4163,4.586666666666667,대전-구암-119 안전센터
3,4.6348,5.611666666666666,대전-월평-119 안전센터
4,5.967,7.341666666666667,둔산소방서
5,5.968100000000001,7.345,대전-갈마-119 안전센터
6,6.9426000000000005,8.818333333333333,대전-둔산-119 안전센터
7,7.9615,9.203333333333335,대전-탄방-119 안전센터
8,7.9593,9.291666666666666,공주소방서-동학사-119 안전센터
9,7.96,9.488333333333333,유성소방서
10,7.9671,9.496666666666666,대전-도룡-119 안전센터
11,8.7477,10.348333333333333,대전-가수원-119 안전센터
12,9.4001,11.013333333333332,대전-태평-119 안전센터
13,9.795399999999999,11.703333333333335,대전-대화-119 안전센터
14,10.8859,12.445,서부소방서
15,10.5767,12.47,대전-삼성-119 안전센터
16,10.2606,12.503333333333334,대전-원내-119 안전센터
17,11.2942,12.628333333333334,대전-전민-119 안전센터
18,11.008,12.81,대덕소방서
19,10.947299999999998,12.83,대전-문화-119 안전센터
20,11.0529,12.866666666666667,대전-법동-119 안전센터
21,11.4574,13.063333333333333,대전-송촌-119 안전센터
22,11.4528,13.15,대전-복수-119 안전센터
23,11.7141,13.561666666666667,동부소방서
24,11.630600000000001,13.585,대전-산성-119 안전센터
25,12.1202,13.693333333333333,대전-가양-119 안전센터
26,12.303700000000001,14.411666666666667,대전-원동-119 안전센터
27,12.522,14.518333333333334,대전-부사-119 안전센터
28,17.2495,15.076666666666666,대전-덕암-119 안전센터
29,13.7561,15.203333333333335,대전-문평-119 안전센터
