Index,init_distance,안전센터/소방서이름
0,3.7291039336180605,대전-산내-119 안전센터
1,6.420414168113357,대전-원동-119 안전센터
2,6.52435357116305,대전-산성-119 안전센터
3,7.0207156026601965,대전-문화-119 안전센터
4,7.507979639625004,대전-부사-119 안전센터
5,7.826113024204892,금산소방서-추부-119 안전센터
6,7.98207651061995,대전-복수-119 안전센터
7,8.019626600787296,서부소방서
8,8.19791627035656,대전-태평-119 안전센터
9,8.292474201347513,대전-용운-119 안전센터
10,9.072753695331336,대전-삼성-119 안전센터
11,9.10061648103036,동부소방서
12,9.318286901183981,대전-가수원-119 안전센터
13,9.787093036446826,대전-가양-119 안전센터
14,10.385029010608054,대전-탄방-119 안전센터
15,11.141631179497475,대전-원내-119 안전센터
16,11.303887939971942,대전-둔산-119 안전센터
17,11.439293294675688,대전-갈마-119 안전센터
18,11.439844814161257,둔산소방서
19,11.566759734159618,대전-송촌-119 안전센터
20,12.160278987356222,대전-대화-119 안전센터
21,12.566208660382914,대전-법동-119 안전센터
22,12.581014264898828,대덕소방서
23,12.796473201729153,대전-월평-119 안전센터
24,13.471877392896772,옥천소방서-옥천_중앙-119 안전센터
25,13.827192741568679,대전-구암-119 안전센터
26,14.000516070275284,대전-궁동-119 안전센터
27,14.23803367407109,대전-도룡-119 안전센터
28,14.24289828033783,유성소방서
29,14.304818117178442,금산소방서-복진-119 안전센터
