,0,1,2,3,4,5
0,0.0,4.82,6.4,4.8,4.4,45.68
1,5.71,0.0,2.53,4.23,8.4,40.45
2,6.24,3.06,0.0,6.23,8.91,38.38
3,5.08,3.67,6.2,0.0,8.16,43.63
4,3.42,7.94,8.59,7.91,0.0,45.63
5,46.0,39.04,37.73,42.63,48.75,0.0
