,0,1,2,3,4,5
0,0.0,1.79,3.67,3.22,5.08,43.63
1,1.83,0.0,3.57,2.08,5.57,41.85
2,4.23,4.16,0.0,3.68,5.71,40.45
3,3.26,2.08,3.09,0.0,6.05,40.61
4,4.8,5.22,4.82,5.72,0.0,45.68
5,42.63,40.84,39.04,40.56,46.0,0.0
