Index,init_distance,안전센터/소방서이름
0,0.9694493931299034,대전-문화-119 안전센터
1,1.0983191560820258,대전-산성-119 안전센터
2,1.140407752802752,대전-태평-119 안전센터
3,2.5142239666639523,대전-원동-119 안전센터
4,2.6798946421883723,서부소방서
5,2.6928273166704884,대전-복수-119 안전센터
6,3.087551335927722,대전-부사-119 안전센터
7,3.2498287562651322,대전-삼성-119 안전센터
8,3.434103332590084,대전-탄방-119 안전센터
9,4.264261563555283,대전-둔산-119 안전센터
10,4.295663493023515,동부소방서
11,4.413807082437683,대전-가수원-119 안전센터
12,4.423492942260448,대전-갈마-119 안전센터
13,4.424141882151345,둔산소방서
14,4.952277817714498,대전-가양-119 안전센터
15,5.687785522130749,대전-용운-119 안전센터
16,5.696770263201568,대전-대화-119 안전센터
17,5.748129974121442,대전-월평-119 안전센터
18,6.395319582788836,대전-송촌-119 안전센터
19,6.718811665580831,대전-법동-119 안전센터
20,6.729495952515464,대덕소방서
21,7.058627179357052,대전-궁동-119 안전센터
22,7.071055505751616,대전-산내-119 안전센터
23,7.238293130268607,대전-도룡-119 안전센터
24,7.243801272733668,유성소방서
25,7.390765404751573,대전-구암-119 안전센터
26,7.853547328141361,대전-원내-119 안전센터
27,9.240138354768863,대전-전민-119 안전센터
28,9.494476667035336,대전-노은-119 안전센터
29,12.860516470787735,계룡소방서-계룡-119 안전센터
