Index,init_distance,duration,안전센터/소방서이름
0,0.8236,2.2583333333333333,대전-원동-119 안전센터
1,2.3275,3.3916666666666666,대전-문화-119 안전센터
2,2.5063,3.7116666666666664,대전-부사-119 안전센터
3,3.9151,5.248333333333333,대전-삼성-119 안전센터
4,3.9909,5.36,대전-산성-119 안전센터
5,4.1961,5.361666666666666,대전-태평-119 안전센터
6,4.5333000000000006,5.760000000000001,동부소방서
7,4.7939,6.541666666666667,대전-용운-119 안전센터
8,5.3629,6.751666666666667,대전-가양-119 안전센터
9,5.9978,6.941666666666666,대전-산내-119 안전센터
10,6.1164,7.253333333333333,서부소방서
11,6.1225,7.333333333333333,대전-복수-119 안전센터
12,6.0826,8.246666666666666,대전-탄방-119 안전센터
13,8.4061,9.195,대전-가수원-119 안전센터
14,7.7254,9.341666666666667,대전-송촌-119 안전센터
15,7.2532,9.386666666666667,대전-갈마-119 안전센터
16,7.2542,9.389999999999999,둔산소방서
17,8.0233,9.673333333333334,대전-법동-119 안전센터
18,8.0626,9.701666666666666,대덕소방서
19,7.4174,10.103333333333333,대전-둔산-119 안전센터
20,8.5547,10.333333333333334,대전-대화-119 안전센터
21,8.403799999999999,10.501666666666667,대전-월평-119 안전센터
22,11.6924,12.703333333333335,대전-원내-119 안전센터
23,11.7141,13.69,대전-구암-119 안전센터
24,11.5564,13.996666666666666,유성소방서
25,11.5635,14.004999999999999,대전-도룡-119 안전센터
26,10.860899999999999,14.091666666666667,대전-궁동-119 안전센터
27,12.129299999999999,15.245000000000001,대전-전민-119 안전센터
28,13.0023,15.546666666666665,대전-노은-119 안전센터
29,19.2243,18.516666666666666,옥천소방서-옥천_중앙-119 안전센터
