Index,init_distance,안전센터/소방서이름
0,3.1154545799791804,대전-원내-119 안전센터
1,5.028447367726989,계룡소방서-계룡-119 안전센터
2,5.249793216017302,대전-가수원-119 안전센터
3,5.873558158424792,계룡소방서
4,6.160715566413757,대전-복수-119 안전센터
5,6.201110289357435,서부소방서
6,7.462033919539847,대전-산성-119 안전센터
7,8.74410716372622,대전-태평-119 안전센터
8,9.283363962674962,대전-구암-119 안전센터
9,9.405504557315629,대전-문화-119 안전센터
10,9.86830538974548,둔산소방서
11,9.868669475707053,대전-갈마-119 안전센터
12,10.547896557213733,대전-원동-119 안전센터
13,10.755225115470491,대전-탄방-119 안전센터
14,10.875192450591532,대전-둔산-119 안전센터
15,11.011971481856733,대전-월평-119 안전센터
16,11.043144437412701,대전-궁동-119 안전센터
17,11.459841229852886,대전-부사-119 안전센터
18,11.538008079265058,대전-노은-119 안전센터
19,11.681833568574442,대전-삼성-119 안전센터
20,12.429365354573182,대전-산내-119 안전센터
21,12.791580879657648,동부소방서
22,12.894527679118413,공주소방서-동학사-119 안전센터
23,13.34652833737435,대전-도룡-119 안전센터
24,13.354851431844132,유성소방서
25,13.391305511803306,대전-대화-119 안전센터
26,13.445121067761306,대전-가양-119 안전센터
27,13.870191387034415,대전-용운-119 안전센터
28,14.01186605278343,금산소방서-복진-119 안전센터
29,14.486553325399877,논산소방서-논산_연산-119 안전센터
